sample_name,defect_type,source_image,source_mask,traditional_image,conditioning_image,output_image,output_mask,metadata,seed,model_id,variant,prompt
leather_diff_fold_027,fold,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\leather\train\good\156.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\traditional\leather\masks\leather_trad_fold_007_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\traditional\leather\images\leather_trad_fold_007.png,traditional,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\images\leather_diff_fold_027.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\masks\leather_diff_fold_027_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\metadata\leather_diff_fold_027.json,531,stable-diffusion-v1-5/stable-diffusion-inpainting,fp16,"a realistic elongated fold crease defect on industrial leather surface, fine leather grain texture, inspection image, visible local defect"
leather_diff_fold_028,fold,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\leather\train\good\128.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\traditional\leather\masks\leather_trad_fold_008_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\traditional\leather\images\leather_trad_fold_008.png,traditional,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\images\leather_diff_fold_028.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\masks\leather_diff_fold_028_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\metadata\leather_diff_fold_028.json,532,stable-diffusion-v1-5/stable-diffusion-inpainting,fp16,"a realistic elongated fold crease defect on industrial leather surface, fine leather grain texture, inspection image, visible local defect"
leather_diff_fold_029,fold,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\leather\train\good\220.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\traditional\leather\masks\leather_trad_fold_009_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\traditional\leather\images\leather_trad_fold_009.png,traditional,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\images\leather_diff_fold_029.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\masks\leather_diff_fold_029_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\metadata\leather_diff_fold_029.json,533,stable-diffusion-v1-5/stable-diffusion-inpainting,fp16,"a realistic elongated fold crease defect on industrial leather surface, fine leather grain texture, inspection image, visible local defect"
leather_diff_glue_030,glue,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\leather\train\good\231.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\traditional\leather\masks\leather_trad_glue_000_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\traditional\leather\images\leather_trad_glue_000.png,traditional,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\images\leather_diff_glue_030.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\masks\leather_diff_glue_030_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\metadata\leather_diff_glue_030.json,534,stable-diffusion-v1-5/stable-diffusion-inpainting,fp16,"a realistic pale translucent glue smear defect on industrial leather surface, fine leather grain texture, inspection image, visible local defect"
leather_diff_glue_031,glue,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\leather\train\good\229.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\traditional\leather\masks\leather_trad_glue_001_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\traditional\leather\images\leather_trad_glue_001.png,traditional,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\images\leather_diff_glue_031.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\masks\leather_diff_glue_031_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\metadata\leather_diff_glue_031.json,535,stable-diffusion-v1-5/stable-diffusion-inpainting,fp16,"a realistic pale translucent glue smear defect on industrial leather surface, fine leather grain texture, inspection image, visible local defect"
leather_diff_glue_032,glue,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\leather\train\good\238.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\traditional\leather\masks\leather_trad_glue_002_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\traditional\leather\images\leather_trad_glue_002.png,traditional,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\images\leather_diff_glue_032.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\masks\leather_diff_glue_032_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\metadata\leather_diff_glue_032.json,536,stable-diffusion-v1-5/stable-diffusion-inpainting,fp16,"a realistic pale translucent glue smear defect on industrial leather surface, fine leather grain texture, inspection image, visible local defect"
leather_diff_glue_033,glue,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\leather\train\good\058.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\traditional\leather\masks\leather_trad_glue_003_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\traditional\leather\images\leather_trad_glue_003.png,traditional,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\images\leather_diff_glue_033.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\masks\leather_diff_glue_033_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\metadata\leather_diff_glue_033.json,537,stable-diffusion-v1-5/stable-diffusion-inpainting,fp16,"a realistic pale translucent glue smear defect on industrial leather surface, fine leather grain texture, inspection image, visible local defect"
leather_diff_glue_034,glue,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\leather\train\good\117.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\traditional\leather\masks\leather_trad_glue_004_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\traditional\leather\images\leather_trad_glue_004.png,traditional,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\images\leather_diff_glue_034.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\masks\leather_diff_glue_034_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\metadata\leather_diff_glue_034.json,538,stable-diffusion-v1-5/stable-diffusion-inpainting,fp16,"a realistic pale translucent glue smear defect on industrial leather surface, fine leather grain texture, inspection image, visible local defect"
leather_diff_glue_035,glue,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\leather\train\good\011.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\traditional\leather\masks\leather_trad_glue_005_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\traditional\leather\images\leather_trad_glue_005.png,traditional,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\images\leather_diff_glue_035.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\masks\leather_diff_glue_035_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\metadata\leather_diff_glue_035.json,539,stable-diffusion-v1-5/stable-diffusion-inpainting,fp16,"a realistic pale translucent glue smear defect on industrial leather surface, fine leather grain texture, inspection image, visible local defect"
leather_diff_glue_036,glue,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\leather\train\good\153.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\traditional\leather\masks\leather_trad_glue_006_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\traditional\leather\images\leather_trad_glue_006.png,traditional,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\images\leather_diff_glue_036.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\masks\leather_diff_glue_036_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\metadata\leather_diff_glue_036.json,540,stable-diffusion-v1-5/stable-diffusion-inpainting,fp16,"a realistic pale translucent glue smear defect on industrial leather surface, fine leather grain texture, inspection image, visible local defect"
leather_diff_glue_037,glue,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\leather\train\good\002.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\traditional\leather\masks\leather_trad_glue_007_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\traditional\leather\images\leather_trad_glue_007.png,traditional,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\images\leather_diff_glue_037.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\masks\leather_diff_glue_037_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\metadata\leather_diff_glue_037.json,541,stable-diffusion-v1-5/stable-diffusion-inpainting,fp16,"a realistic pale translucent glue smear defect on industrial leather surface, fine leather grain texture, inspection image, visible local defect"
leather_diff_glue_038,glue,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\leather\train\good\092.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\traditional\leather\masks\leather_trad_glue_008_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\traditional\leather\images\leather_trad_glue_008.png,traditional,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\images\leather_diff_glue_038.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\masks\leather_diff_glue_038_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\metadata\leather_diff_glue_038.json,542,stable-diffusion-v1-5/stable-diffusion-inpainting,fp16,"a realistic pale translucent glue smear defect on industrial leather surface, fine leather grain texture, inspection image, visible local defect"
leather_diff_glue_039,glue,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\leather\train\good\051.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\traditional\leather\masks\leather_trad_glue_009_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\traditional\leather\images\leather_trad_glue_009.png,traditional,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\images\leather_diff_glue_039.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\masks\leather_diff_glue_039_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\metadata\leather_diff_glue_039.json,543,stable-diffusion-v1-5/stable-diffusion-inpainting,fp16,"a realistic pale translucent glue smear defect on industrial leather surface, fine leather grain texture, inspection image, visible local defect"
leather_diff_poke_040,poke,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\leather\train\good\148.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\traditional\leather\masks\leather_trad_poke_000_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\traditional\leather\images\leather_trad_poke_000.png,traditional,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\images\leather_diff_poke_040.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\masks\leather_diff_poke_040_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\metadata\leather_diff_poke_040.json,544,stable-diffusion-v1-5/stable-diffusion-inpainting,fp16,"a realistic small poke hole defect on industrial leather surface, fine leather grain texture, inspection image, visible local defect"
leather_diff_poke_041,poke,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\leather\train\good\150.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\traditional\leather\masks\leather_trad_poke_001_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\traditional\leather\images\leather_trad_poke_001.png,traditional,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\images\leather_diff_poke_041.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\masks\leather_diff_poke_041_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\metadata\leather_diff_poke_041.json,545,stable-diffusion-v1-5/stable-diffusion-inpainting,fp16,"a realistic small poke hole defect on industrial leather surface, fine leather grain texture, inspection image, visible local defect"
leather_diff_poke_042,poke,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\leather\train\good\059.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\traditional\leather\masks\leather_trad_poke_002_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\traditional\leather\images\leather_trad_poke_002.png,traditional,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\images\leather_diff_poke_042.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\masks\leather_diff_poke_042_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\metadata\leather_diff_poke_042.json,546,stable-diffusion-v1-5/stable-diffusion-inpainting,fp16,"a realistic small poke hole defect on industrial leather surface, fine leather grain texture, inspection image, visible local defect"
leather_diff_poke_043,poke,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\leather\train\good\051.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\traditional\leather\masks\leather_trad_poke_003_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\traditional\leather\images\leather_trad_poke_003.png,traditional,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\images\leather_diff_poke_043.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\masks\leather_diff_poke_043_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\metadata\leather_diff_poke_043.json,547,stable-diffusion-v1-5/stable-diffusion-inpainting,fp16,"a realistic small poke hole defect on industrial leather surface, fine leather grain texture, inspection image, visible local defect"
leather_diff_poke_044,poke,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\leather\train\good\088.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\traditional\leather\masks\leather_trad_poke_004_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\traditional\leather\images\leather_trad_poke_004.png,traditional,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\images\leather_diff_poke_044.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\masks\leather_diff_poke_044_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\metadata\leather_diff_poke_044.json,548,stable-diffusion-v1-5/stable-diffusion-inpainting,fp16,"a realistic small poke hole defect on industrial leather surface, fine leather grain texture, inspection image, visible local defect"
leather_diff_poke_045,poke,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\leather\train\good\177.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\traditional\leather\masks\leather_trad_poke_005_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\traditional\leather\images\leather_trad_poke_005.png,traditional,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\images\leather_diff_poke_045.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\masks\leather_diff_poke_045_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\metadata\leather_diff_poke_045.json,549,stable-diffusion-v1-5/stable-diffusion-inpainting,fp16,"a realistic small poke hole defect on industrial leather surface, fine leather grain texture, inspection image, visible local defect"
leather_diff_poke_046,poke,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\leather\train\good\117.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\traditional\leather\masks\leather_trad_poke_006_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\traditional\leather\images\leather_trad_poke_006.png,traditional,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\images\leather_diff_poke_046.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\masks\leather_diff_poke_046_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\metadata\leather_diff_poke_046.json,550,stable-diffusion-v1-5/stable-diffusion-inpainting,fp16,"a realistic small poke hole defect on industrial leather surface, fine leather grain texture, inspection image, visible local defect"
leather_diff_poke_047,poke,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\leather\train\good\114.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\traditional\leather\masks\leather_trad_poke_007_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\traditional\leather\images\leather_trad_poke_007.png,traditional,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\images\leather_diff_poke_047.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\masks\leather_diff_poke_047_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\metadata\leather_diff_poke_047.json,551,stable-diffusion-v1-5/stable-diffusion-inpainting,fp16,"a realistic small poke hole defect on industrial leather surface, fine leather grain texture, inspection image, visible local defect"
leather_diff_poke_048,poke,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\leather\train\good\189.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\traditional\leather\masks\leather_trad_poke_008_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\traditional\leather\images\leather_trad_poke_008.png,traditional,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\images\leather_diff_poke_048.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\masks\leather_diff_poke_048_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\metadata\leather_diff_poke_048.json,552,stable-diffusion-v1-5/stable-diffusion-inpainting,fp16,"a realistic small poke hole defect on industrial leather surface, fine leather grain texture, inspection image, visible local defect"
leather_diff_poke_049,poke,C:\Users\zsh\Desktop\昂坤视觉\MVTec_AD\leather\train\good\048.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\traditional\leather\masks\leather_trad_poke_009_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\traditional\leather\images\leather_trad_poke_009.png,traditional,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\images\leather_diff_poke_049.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\masks\leather_diff_poke_049_mask.png,C:\Users\zsh\Desktop\昂坤视觉\industrial-defect-diffusion\outputs\stage10_leather_synthetic\diffusion\leather\metadata\leather_diff_poke_049.json,553,stable-diffusion-v1-5/stable-diffusion-inpainting,fp16,"a realistic small poke hole defect on industrial leather surface, fine leather grain texture, inspection image, visible local defect"
